,hour,time,Wind Day Ahead Forecast [in MW],Wind Intraday Forecast [in MW],PV Day Ahead Forecast [in MW],PV Intraday Forecast [in MW],Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh]
25955,9,2021-09-28 09:45:00,4848,4987,11359,9487,187.94,151.964924894217,173.66386994139,174.75
25956,10,2021-09-28 10:00:00,4586,4458,12632,10798,174.21,190.050695398899,164.359794437467,288.83
25957,10,2021-09-28 10:15:00,4380,4230,13863,12003,174.21,173.445578826896,164.359794437467,291.68
25958,10,2021-09-28 10:30:00,4172,3951,14999,13046,174.21,162.230144899254,164.359794437467,207.95
25959,10,2021-09-28 10:45:00,3977,3649,16060,14130,174.21,151.266223825756,164.359794437467,94.8
25960,11,2021-09-28 11:00:00,3777,3442,17038,14741,161.76,175.273727180224,154.765668464335,68.05
25961,11,2021-09-28 11:15:00,3645,3481,17911,15836,161.76,161.287653188829,154.765668464335,75.8
25962,11,2021-09-28 11:30:00,3506,3487,18694,16529,161.76,159.475256493273,154.765668464335,70.65
25963,11,2021-09-28 11:45:00,3365,3311,19387,17242,161.76,156.298782902399,154.765668464335,188.67
25964,12,2021-09-28 12:00:00,3222,3206,19976,17580,142.64,174.428905721629,146.603618441605,226.41
25965,12,2021-09-28 12:15:00,3160,3093,20464,18102,142.64,162.531083955415,146.603618441605,183.47
25966,12,2021-09-28 12:30:00,3097,3029,20822,18328,142.64,153.574293398979,146.603618441605,70.89
25967,12,2021-09-28 12:45:00,3032,2939,21042,18517,142.64,137.499044117647,146.603618441605,64.36
25968,13,2021-09-28 13:00:00,2962,3206,21145,18662,135.54,152.232818815331,133.070044058125,66.69
25969,13,2021-09-28 13:15:00,2894,3169,21109,18652,135.54,133.672404590708,133.070044058125,73.0
25970,13,2021-09-28 13:30:00,2825,3110,20950,18344,135.54,121.139517231885,133.070044058125,63.1
25971,13,2021-09-28 13:45:00,2759,3050,20699,18092,135.54,109.081027008172,133.070044058125,67.09
25972,14,2021-09-28 14:00:00,2686,2982,20366,18107,133.14,112.663969083883,126.82098480062,80.06
25973,14,2021-09-28 14:15:00,2597,2821,19904,17609,133.14,118.155005834306,126.82098480062,93.93
25974,14,2021-09-28 14:30:00,2502,2689,19314,17113,133.14,134.205711950216,126.82098480062,72.24
25975,14,2021-09-28 14:45:00,2403,2488,18602,16658,133.14,135.115981576058,126.82098480062,-22.63
25976,15,2021-09-28 15:00:00,2315,2346,17772,16012,146.8,116.185861609307,140.547661381133,-25.98
25977,15,2021-09-28 15:15:00,2209,2177,16829,15193,146.8,127.485074327513,140.547661381133,282.17
25978,15,2021-09-28 15:30:00,2102,2033,15767,14033,146.8,156.156303632374,140.547661381133,257.93
25979,15,2021-09-28 15:45:00,1993,1935,14590,12997,146.8,175.021478884591,140.547661381133,-12.94
25980,16,2021-09-28 16:00:00,1883,1821,13322,12050,165.0,139.882571601758,157.656020745101,77.27
25981,16,2021-09-28 16:15:00,1812,1816,11990,10919,165.0,153.430107652022,157.656020745101,77.27
25982,16,2021-09-28 16:30:00,1737,1802,10629,9444,165.0,157.572152892783,157.656020745101,61.92
25983,16,2021-09-28 16:45:00,1667,1815,9244,8219,165.0,172.969717700916,157.656020745101,90.15
25984,17,2021-09-28 17:00:00,1594,1734,7811,7060,180.1,114.032496674479,170.681389178251,30.81
25985,17,2021-09-28 17:15:00,1570,1641,6367,5736,180.1,155.571979447562,170.681389178251,51.22
25986,17,2021-09-28 17:30:00,1548,1613,4950,4422,180.1,171.462101742759,170.681389178251,-64.47
25987,17,2021-09-28 17:45:00,1533,1585,3608,3268,180.1,192.858028024688,170.681389178251,314.54
25988,18,2021-09-28 18:00:00,1512,1590,2398,2114,197.69,165.04661263137,193.507975155935,210.58
25989,18,2021-09-28 18:15:00,1628,1706,1385,1248,197.69,176.075574024685,193.507975155935,238.27
25990,18,2021-09-28 18:30:00,1740,1654,647,587,197.69,206.649935016816,193.507975155935,281.36
25991,18,2021-09-28 18:45:00,1865,1723,167,154,197.69,283.42280854211,193.507975155935,405.93
25992,19,2021-09-28 19:00:00,1996,1880,18,19,237.01,234.332077934922,242.200775832434,271.19
25993,19,2021-09-28 19:15:00,2158,2055,0,0,237.01,272.775426079372,242.200775832434,371.97
25994,19,2021-09-28 19:30:00,2329,2098,0,0,237.01,275.305486151543,242.200775832434,372.2
25995,19,2021-09-28 19:45:00,2474,2397,0,0,237.01,230.075725520217,242.200775832434,-147.12
25996,20,2021-09-28 20:00:00,2602,2695,0,0,195.33,223.909901580135,193.968796264873,53.93
25997,20,2021-09-28 20:15:00,2760,3103,0,0,195.33,180.570784385643,193.968796264873,60.02
25998,20,2021-09-28 20:30:00,2932,3458,0,0,195.33,172.73584860255,193.968796264873,72.52
25999,20,2021-09-28 20:45:00,3119,3812,0,0,195.33,162.272660138443,193.968796264873,70.9
26000,21,2021-09-28 21:00:00,3323,4170,0,0,177.13,182.513955209116,172.016087428047,303.54
26001,21,2021-09-28 21:15:00,3585,4578,0,0,177.13,171.078662785608,172.016087428047,303.54
26002,21,2021-09-28 21:30:00,3881,4960,0,0,177.13,165.692645240496,172.016087428047,69.5
26003,21,2021-09-28 21:45:00,4179,5353,0,0,177.13,138.016786033293,172.016087428047,79.46
26004,22,2021-09-28 22:00:00,4473,5679,0,0,164.91,176.380463770383,161.162175770369,47.23
26005,22,2021-09-28 22:15:00,4834,6122,0,0,164.91,156.592653256705,161.162175770369,-47.68
26006,22,2021-09-28 22:30:00,5193,6593,0,0,164.91,158.376607552581,161.162175770369,75.81
26007,22,2021-09-28 22:45:00,5555,7069,0,0,164.91,122.682305145952,161.162175770369,80.4
26008,23,2021-09-28 23:00:00,5916,7483,0,0,139.57,150.031134303184,116.671589251779,76.47
26009,23,2021-09-28 23:15:00,6232,7751,0,0,139.57,109.902053169964,116.671589251779,57.79
26010,23,2021-09-28 23:30:00,6540,8133,0,0,139.57,105.61935586445,116.671589251779,67.3
26011,23,2021-09-28 23:45:00,6831,8497,0,0,139.57,92.4611236207219,116.671589251779,79.46
26012,0,2021-09-29 00:00:00,7060,8850,0,0,120.55,104.880565676953,96.8622949667421,-8.32
26013,0,2021-09-29 00:15:00,7311,9009,0,0,120.55,97.223346188611,96.8622949667421,68.11
26014,0,2021-09-29 00:30:00,7599,9101,0,0,120.55,92.9300538942976,96.8622949667421,67.09
26015,0,2021-09-29 00:45:00,7855,9254,0,0,120.55,87.8595090875023,96.8622949667421,50.68
26016,1,2021-09-29 01:00:00,8107,9486,0,0,110.83,98.6395491768679,90.7097622343457,-16.95
26017,1,2021-09-29 01:15:00,8314,9725,0,0,110.83,101.285115501961,90.7097622343457,64.46
26018,1,2021-09-29 01:30:00,8519,9949,0,0,110.83,94.5947298480147,90.7097622343457,57.57
26019,1,2021-09-29 01:45:00,8712,10033,0,0,110.83,79.0810328077719,90.7097622343457,70.0
26020,2,2021-09-29 02:00:00,8882,10214,0,0,95.35,94.8078989010989,83.3303717196396,-33.23
26021,2,2021-09-29 02:15:00,9071,10448,0,0,95.35,76.0455230930721,83.3303717196396,50.72
26022,2,2021-09-29 02:30:00,9258,10728,0,0,95.35,74.5835419699175,83.3303717196396,55.63
26023,2,2021-09-29 02:45:00,9554,10879,0,0,95.35,74.953032815808,83.3303717196396,54.58
26024,3,2021-09-29 03:00:00,9734,11102,0,0,88.53,71.5991038538926,75.2030136228182,46.61
26025,3,2021-09-29 03:15:00,9901,11359,0,0,88.53,63.5052557588076,75.2030136228182,45.32
26026,3,2021-09-29 03:30:00,10070,11570,0,0,88.53,50.8508949964764,75.2030136228182,29.22
26027,3,2021-09-29 03:45:00,10244,11675,0,0,88.53,48.1169268056229,75.2030136228182,17.18
26028,4,2021-09-29 04:00:00,10508,11807,0,0,87.73,64.4983938187778,76.1174206750667,54.01
26029,4,2021-09-29 04:15:00,10713,12059,0,0,87.73,74.5254503676471,76.1174206750667,175.7
26030,4,2021-09-29 04:30:00,10929,12285,0,0,87.73,74.7905068351818,76.1174206750667,221.33
26031,4,2021-09-29 04:45:00,11139,12546,0,0,87.73,83.2905343364198,76.1174206750667,155.55
26032,5,2021-09-29 05:00:00,11351,12696,0,0,104.06,71.2532314793176,94.5958675787769,129.93
26033,5,2021-09-29 05:15:00,11567,12992,0,0,104.06,101.490538215286,94.5958675787769,215.13
26034,5,2021-09-29 05:30:00,11784,13359,0,0,104.06,106.51257240671,94.5958675787769,-11.69
26035,5,2021-09-29 05:45:00,12022,13573,0,0,104.06,112.444183092422,94.5958675787769,201.45
26036,6,2021-09-29 06:00:00,12368,13922,0,0,162.68,109.416652443009,140.912082940162,-12.47
26037,6,2021-09-29 06:15:00,12609,14140,0,0,162.68,135.420250185414,140.912082940162,89.33
26038,6,2021-09-29 06:30:00,12873,14473,0,0,162.68,150.850300183421,140.912082940162,96.72
26039,6,2021-09-29 06:45:00,13149,14673,0,0,162.68,156.437551315874,140.912082940162,99.37
26040,7,2021-09-29 07:00:00,13342,15029,3,3,194.93,153.531885618694,173.906297913211,223.98
26041,7,2021-09-29 07:15:00,13598,15173,46,50,194.93,159.972682518419,173.906297913211,191.82
26042,7,2021-09-29 07:30:00,13849,15424,238,258,194.93,165.238426161433,173.906297913211,237.15
26043,7,2021-09-29 07:45:00,14098,15684,586,585,194.93,174.381180047627,173.906297913211,293.23
26044,8,2021-09-29 08:00:00,14224,15915,1101,1010,204.51,160.280838457505,180.811173910047,299.65
26045,8,2021-09-29 08:15:00,14315,16217,1744,1680,204.51,164.384181593859,180.811173910047,75.85
26046,8,2021-09-29 08:30:00,14325,16198,2468,2480,204.51,163.059628520992,180.811173910047,94.86
26047,8,2021-09-29 08:45:00,14262,16114,3242,3316,204.51,157.763328461587,180.811173910047,250.21
26048,9,2021-09-29 09:00:00,14174,15790,4037,4105,195.28,175.401708393843,174.694763028068,100.48
26049,9,2021-09-29 09:15:00,14080,15432,4868,5019,195.28,164.988920245399,174.694763028068,74.29
26050,9,2021-09-29 09:30:00,13902,15102,5670,6018,195.28,157.420696288016,174.694763028068,71.92
26051,9,2021-09-29 09:45:00,13825,14876,6464,7329,195.28,149.643687451024,174.694763028068,131.06
26052,10,2021-09-29 10:00:00,13760,14271,7276,8237,183.59,163.162315439385,155.27722584553,269.29
26053,10,2021-09-29 10:15:00,13909,13908,8108,9300,183.59,152.135161051462,155.27722584553,206.47
26054,10,2021-09-29 10:30:00,14056,13612,8832,10081,183.59,153.006926772356,155.27722584553,252.75
26055,10,2021-09-29 10:45:00,14143,13440,9429,11048,183.59,153.218204175868,155.27722584553,65.65
26056,11,2021-09-29 11:00:00,14297,13643,10000,11887,168.9,157.074969285061,149.280456166786,68.35
26057,11,2021-09-29 11:15:00,14681,14164,10536,12860,168.9,142.267923852912,149.280456166786,71.68
26058,11,2021-09-29 11:30:00,15062,14433,10944,13542,168.9,136.879112793386,149.280456166786,-2.84
26059,11,2021-09-29 11:45:00,15439,15019,11228,13706,168.9,125.503740965032,149.280456166786,189.26
26060,12,2021-09-29 12:00:00,15822,15259,11486,13656,129.41,135.812272544733,120.057356431717,229.18
